2001	-0.00169
2002	0.001005
2003	5.102E-4
2004	-7.497E-4
2005	0.002053
2006	-4.001E-4
2007	0.00134
2008	1.778E-4
2009	-6.984E-4
2010	-0.001885
2011	6.601E-4
2012	0.001579
2013	0.005342
2014	6.377E-5
2015	-0.00122
2016	-2.675E-4
2017	0.002008
2018	0.001644
2019	4.416E-5
2020	0.003787
2021	8.082E-4
2022	1.742E-4
2023	8.167E-4
2024	9.935E-4
2025	-0.002636
2026	-0.001844
2027	-8.436E-4
2028	-0.00231
2029	8.329E-4
2030	-0.001939
2031	6.375E-4
2032	0.00271
2033	-1.505E-4
2034	0.004265
2035	0.002888
2036	-0.002288
2037	0.001073
2038	-0.001145
2039	-0.002055
2040	0.002081
2041	-1.726E-4
2042	-0.001954
2043	-0.005771
2044	-0.003242
2045	-0.003078
2046	0.001929
2047	0.00439
2048	4.968E-4
2049	-7.388E-4
2050	0.001265
2051	5.44E-4
2052	5.487E-4
2053	-0.001154
2054	0.00204
2055	-0.001819
2056	0.004049
2057	0.004013
2058	1.105E-4
2059	0.001955
2060	0.004415
2061	-0.002164
2062	0.001298
2063	-0.00225
2064	-7.269E-4
2065	-0.002136
2066	-0.001177
2067	0.001379
2068	-6.14E-5
2069	-0.001211
2070	0.002763
2071	-2.608E-5
2072	0.001783
2073	0.001436
2074	-0.001821
2075	-0.001511
2076	-0.001577
2077	5.717E-4
2078	-0.004111
2079	7.477E-4
2080	0.001225
2081	-0.003926
2082	-3.08E-4
2083	6.418E-4
2084	-0.001587
2085	-9.947E-5
2086	0.001472
2087	-0.00149
2088	-0.002752
2089	-0.001505
2090	9.543E-4
2091	-0.001399
2092	0.00118
2093	-8.134E-4
2094	0.0013
2095	-0.001967
2096	-2.348E-4
2097	-0.003385
2098	6.694E-5
2099	-0.001061
2100	0.002525
2101	0.00116
2102	0.001176
2103	-3.924E-4
2104	0.001214
2105	-6.481E-4
2106	-0.001859
2107	0.001697
2108	-6.565E-4
2109	0.002543
2110	0.002777
2111	6.335E-4
2112	0.00138
2113	0.002474
2114	0.003715
2115	-8.11E-4
2116	-7.72E-4
2117	-0.004005
2118	0.002524
2119	-0.002651
2120	-0.001887
2121	0.002196
2122	-0.003083
2123	-5.112E-4
2124	-0.001416
2125	0.001725
2126	-0.002631
2127	0.002023
2128	-0.002867
2129	-3.285E-4
2130	0.002972
2131	0.001044
2132	0.001924
2133	-4.323E-4
2134	0.00321
2135	-3.184E-4
2136	0.00232
2137	2.639E-4
2138	-9.609E-4
2139	-0.002209
2140	-2.199E-5
2141	-0.001998
2142	6.494E-4
2143	3.468E-4
2144	0.001345
2145	0.002018
2146	-0.001562
2147	0.001987
2148	0.003238
