,COVs_POP,COVs_EMP,empdense_CT11,CTUID
1245,1.353288675,NA,4866.96614,2493
1246,0.699702224,0.386123945,3692.37156,3956
1247,0.276046735,0.328507836,2785.902805,1389
1248,0.418920224,0.373286595,2646.966656,1885
1249,0.275405893,0.318239911,3031.945628,5072
1250,1.042787967,1.067029338,27.86694866,3700
1251,0.509409085,0.503263128,8158.688501,2841
1252,0.653582497,0.771039235,16823.97712,2088
1253,1.00361432,NA,813.8520635,4772
1254,0.426071168,0.43635442,1465.367577,4532
1255,0.292377289,0.678568933,3813.200264,3066
1256,0.744464256,0.820900046,1002.157024,3274
1257,0.373855695,0.405654582,6066.688637,3512
1258,0.319148519,0.311375107,3343.674072,1504
1259,0.207814896,0.288837461,4106.948766,4428
1260,NA,NA,2459.241825,2948
1261,0.471649894,0.446445842,10915.49587,883
1262,0.572078472,0.656182637,3372.80912,1503
1263,0.444628628,0.428572644,2358.889002,4856
1264,0.983184308,0.955278315,3121.038409,4144
1265,0.375712911,0.438384743,6798.843151,4296
1266,0.234720862,0.274456072,23580.89735,878
1267,0.36480375,0.358597207,1990.699192,3703
1268,0.747319438,0.728916116,2097.384189,483
1269,0.920869374,0.935473507,13703.80234,4983
1270,0.118317804,0.150607149,19517.1657,670
1271,0.358125649,0.505945295,2753.243722,3496
1272,0.624502515,0.589985616,1185.100741,4698
1273,0.271466161,0.270151139,8216.387506,2114
1274,0.31004143,0.39419953,5188.286538,4322
1275,0.701999741,0.838162816,7433.794821,2808
1276,0.852940181,0.865852083,300.298954,158
1277,0.475631771,0.42846444,1527.832006,248
1278,0.540009012,0.44054038,4259.518479,2413
1279,0.641269614,0.715722031,1048.854356,64
1280,0.258472874,0.265458252,7509.234011,2542
1281,0.674336242,0.660151151,1084.375717,144
1282,0.046190268,0.287971235,5706.604444,3154
1283,0.460536509,0.58615539,5554.853679,4316
1284,0.345822828,0.34369823,36681.28432,2143
1285,0.399286844,0.536859219,1462.971017,1167
1286,1.071469772,1.09694171,213.6925155,1342
1287,0.380464809,0.390075578,3299.752892,4138
1288,0.234080574,0.236333251,2382.662935,3243
1289,0.932207697,0.855591445,544.9702526,4304
1290,0.267580869,0.177634938,16239.49299,949
1291,0.569034723,0.586612354,1074.592475,3545
1292,0.268435403,0.217355909,14932.52416,657
1293,0.297612562,0.337984971,5174.900926,3926
1294,0.631635604,0.650847362,796.2976468,1270
1295,1.204749258,1.291290438,192.4118179,4839
1296,0.380021636,0.342445396,5956.857908,3141
1297,0.277054877,0.339280242,3587.894951,2554
1298,0.383322384,0.497892846,2720.965741,4486
1299,0.363833533,0.266723117,4719.436257,3368
1300,0.852811334,0.774339719,4203.156759,1662
1301,0.88108538,0.824651074,3927.353538,3533
1302,0.497061001,0.632610402,3460.589404,3096
1303,0.196826539,0.238773649,9471.738574,4913
1304,1.414213562,NA,268.8427842,329
1305,0.068133418,0.156278275,2484.2429,830
1306,1.890146644,2.020929112,14.60075598,1809
1307,0.215875317,0.384516106,4823.792825,1446
1308,0.493361299,0.435091439,2762.512256,5250
1309,0.399816963,0.488672655,2015.864241,3601
1310,0.699313432,0.969299156,10336.86003,784
1311,0.22787773,0.2946809,4876.552004,3945
1312,0.313211758,0.369222381,4154.948251,4234
1313,0.466917793,0.414947182,6866.327978,1038
1314,0.759978939,0.475615434,4780.346276,2887
1315,0.319821522,0.412653786,3432.311979,1399
1316,0.567283184,0.516013306,1563.906924,185
1317,0.491810213,0.599898844,2045.71504,1513
1318,0.748601524,0.818917097,887.2406074,1262
1319,0.520755953,0.492346254,2422.327807,994
1320,0.429922646,0.38803666,2828.469377,4100
1321,0.443631716,0.405860408,2446.225529,5225
1322,0.283638457,0.262433435,9512.965018,713
1323,0.344063603,0.282291257,2932.098279,2537
1324,0.639657926,0.686484226,1372.423639,3739
1325,0.86083396,0.785189371,16872.08388,2190
1326,0.389406844,0.408150995,3823.404325,4707
1327,0.480769085,0.495859813,3630.620459,3999
1328,0.439469184,0.45653698,2887.29474,3016
1329,0.077950112,0.170193889,16344.07219,846
1330,0.333302885,0.348426201,2946.433947,4864
1331,0.123034723,0.118418834,8322.917345,2140
1332,NA,NA,9606.784576,2290
1333,0.45023809,0.350263057,6036.061349,2424
1334,0.46121308,0.527226617,10560.62734,4974
1335,0.709692031,0.56368032,2452.204509,3127
1336,0.02576415,0.696282734,272.5653756,3875
1337,0.476549027,0.520575566,3277.425415,3045
1338,1.199801867,1.133720452,63.63112827,450
1339,0.271525103,0.404548226,5537.943938,5095
1340,NA,NA,141.0399196,4736
1341,1.342675624,0.779350172,197.8910748,1016
1342,0.846549912,0.618453483,2239.022692,2987
1343,0.761475943,NA,266.8976505,2847
1344,1.018510858,0.887911738,4862.163323,2878
1345,0.437356683,0.48105775,1554.950686,3650
1346,0.162023575,0.17312547,4172.476787,4919
1347,0.408013714,0.519975326,4602.300389,2506
1348,0.653558422,0.537574462,6352.995534,2517
1349,0.327011757,0.387234712,4385.347605,2989
1350,0.570665576,0.557961882,1783.276018,2776
1351,0.400523587,0.44778649,4972.136452,2616
1352,0.724278489,0.827450717,3253.486322,2352
1353,0.487711078,0.524395124,1541.399173,5386
1354,0.326222369,0.361002298,18823.40465,4956
1355,0.122739332,0.281136415,8190.723732,1148
1356,0.770304978,0.798792574,1336.248225,2923
1357,0.525952664,0.533901353,7200.288012,323
1358,0.197546355,0.182502824,17313.91586,842
1359,0.500729365,0.549142501,5110.857326,904
1360,0.436080303,0.462975877,3872.316048,3570
1361,0.386144802,0.230169818,4598.105694,4647
1362,1.214194201,1.154598136,154.1276016,3304
1363,0.404799481,0.269787744,10926.31652,732
1364,0.372662867,0.44556185,2097.240264,2632
1365,0.635847524,0.743693184,2134.188856,42
1366,0.32787336,0.386052397,1894.912343,5103
1367,0.82020488,0.854917222,735.2616597,3487
1368,0.407631648,0.389466255,5275.079737,3011
1369,2.164725693,2.238230205,77.73269133,3995
1370,0.542033921,0.554350956,4457.228059,1222
1371,0.694481598,0.718369036,1251.414942,1751
1372,0.624564517,0.675331821,230.4008703,124
1373,2.11817782,2.218146055,40.06553939,1916
1374,0.65117322,0.55793416,1784.235349,550
1375,0.362351331,0.414755244,5171.425363,4655
1376,0.44214347,0.531762747,2651.678893,1437
1377,0.571004878,0.572862308,2071.499996,114
1378,1.33238529,1.024266066,569.5133793,3165
1379,0.345089459,0.383935194,5721.992888,2911
1380,0.557887019,0.279821715,44.34168469,2727
1381,1.32069576,1.211001716,6.513793146,203
1382,0.17089076,0.197886208,17534.40294,821
1383,0.575629916,0.577213635,3461.10384,4381
1384,0.716240809,0.689889637,2029.789781,2967
1385,0.414756585,0.427944793,3190.427346,4526
1386,0.309340874,0.453794104,8306.728264,967
1387,0.367265276,0.394325038,4083.146842,149
1388,0.110030076,0.185237929,36.18929098,1871
1389,0.224817937,0.299520382,14442.60277,2052
1390,NA,NA,1593.877025,1689
1391,0.293718644,0.33289297,3127.279181,5271
1392,1.005789344,1.011401395,172.8952516,1434
1393,0.095118678,0.183891145,21064.76064,818
1394,0.404673852,0.386549189,7367.074164,971
1395,1.255142693,0.851497146,196.5804719,4085
1396,0.420206665,0.447727875,16896.68356,803
1397,0.859720243,0.839583194,6828.489992,2235
1398,0.325128214,0.460827391,1623.030508,1905
1399,0.664015379,0.71786382,3372.529881,3893
1400,0.396366791,0.432529314,6353.027719,5206
1401,0.563397991,0.630469033,992.4055039,4306
1402,0.362256754,0.421714955,9356.260898,1126
1403,0.437556953,0.201409124,13850.59071,2080
1404,0.443824449,0.457244571,2972.981671,3046
1405,0.193486668,0.257868945,3074.376389,4748
1406,1.172374696,1.234513242,255.4194691,3360
1407,0.194247213,0.301969267,6934.45597,4911
1408,0.589324464,0.687637148,13653.63837,759
1409,0.432389954,0.435109524,2316.446628,3231
1410,0.184660136,0.368304333,1857.03643,2467
1411,0.453485367,0.400308386,10545.67868,950
1412,0.361182763,0.375544716,5235.216648,993
1413,0.917500759,1.010989063,228.9025744,3352
1414,0.990386203,0.971169786,14293.68686,692
1415,1.252456128,1.285541346,58.85509179,1727
1416,0.41768263,0.45306298,5360.480955,4533
1417,0.969196881,0.994991785,707.4883384,1736
1418,0.444314615,0.229601058,41420.11834,1010
1419,1.047378104,1.091730662,388.3216545,1364
1420,0.856906521,0.929008803,36.20434546,136
1421,0.601595037,0.740120884,3751.256317,1663
1422,0.720615322,0.750826495,216.7726551,486
1423,0.931984195,0.948070331,2035.347476,3028
1424,0.23526934,0.292974018,10810.74441,59
1425,0.126052927,0.289390769,10342.71072,956
1426,0.339514722,0.430631035,3457.422533,2300
1427,0.159088099,0.170802601,5369.429329,4386
1428,0.897751139,0.999078846,760.7123949,1379
1429,0.305353867,0.339808058,2995.737025,1986
1430,0.731559848,0.751794095,946.5059232,3463
1431,0.780976327,0.79828045,1131.44906,1643
1432,0.578394585,NA,1588.896508,3805
1433,0.232727894,0.216140538,4170.890178,2469
1434,0.88918854,0.857933316,9375.660258,2355
1435,0.474473991,0.527965125,3121.126746,1305
1436,0.382029822,0.349581734,2323.520318,4153
1437,NA,NA,389.2607096,4265
1438,0.371007843,0.409418964,11143.32822,851
1439,0.576494211,NA,1467.96373,5100
1440,0.2181554,0.221102681,5811.133285,1252
1441,0.542348595,0.558784153,1527.854278,492
1442,0.884581211,0.68297108,2895.336482,3389
1443,1.183851904,1.243497389,5162.199471,2333
1444,2.043643366,NA,27.66794009,1835
1445,0.74704056,0.678319404,5140.418562,2330
1446,0.143168009,0.1614294,5177.667978,1605
1447,0.366835117,NA,4471.784458,3062
1448,0.366447543,0.334877852,6384.774392,727
1449,0.376547074,0.427869346,2321.68281,506
1450,NA,NA,5708.3216,308
1451,1.001982858,0.990563901,393.7016554,2679
1452,0.901226336,0.807457274,259.2128707,3342
1453,0.57551754,0.595849244,4035.838244,5214
1454,1.191407747,1.07766258,326.5195942,4742
1455,0.388647517,0.334885826,2698.855434,3182
1456,0.634172707,NA,2380.67394,5384
1457,0.150833921,0.09431224,3126.152268,3842
1458,0.333818432,0.404380505,2188.034935,1592
1459,0.376519279,0.437192989,2437.85401,1239
1460,0.434871775,0.395264017,7329.32738,5211
1461,0.544250655,0.590979995,2054.070855,5433
1462,0.406285489,0.454763935,5288.715804,1574
1463,NA,NA,679.0579049,712
1464,0.481162091,0.477625782,2476.767311,1314
1465,0.567274368,0.693200728,3783.816741,4842
1466,0.373073584,0.446378652,3424.876247,3951
1467,0.212716178,0.265320717,5701.767548,5038
1468,0.469271808,0.529050808,12870.04633,761
1469,0.378688461,0.404959418,2655.943214,4444
1470,0.387094056,0.431613571,1757.867556,5264
1471,1.695816891,1.66338738,28.54055222,1907
1472,0.535094293,0.607017284,2359.653114,1637
1473,0.184315609,0.18907506,1834.953969,2742
1474,0.061427486,0.046380591,2672.744842,2686
1475,0.350666005,0.360706554,3454.8048,2449
1476,0.471871279,0.423463296,67.01465299,1912
1477,0.720928377,0.712109802,10744.88354,4947
1478,0.53728497,0.374815627,5631.112252,382
1479,0.469620622,0.404580269,22344.73359,1598
1480,0.259744692,0.33997623,2773.161315,5074
1481,0.331392746,0.356187402,5628.201219,1652
1482,0.2568105,0.316909003,5529.28118,2992
1483,0.224983651,0.318001956,7179.526769,1152
1484,0.954546402,0.86246459,8374.301238,2366
1485,0.400213924,0.407751752,3990.746036,2766
1486,1.019354328,0.990957893,5.496999639,4165
1487,0.893440014,0.922314751,532.9725023,1275
1488,1.214512139,1.17880326,261.0996248,3823
1489,0.274013873,0.243153024,4248.845708,4673
1490,0.414136522,0.380475128,4618.155509,4440
1491,0.341630726,0.303619304,4898.040002,5148
1492,0.408262298,0.474577577,2926.118115,2369
1493,0.217056198,0.256099525,6507.064523,1489
1494,0.422956145,0.469979668,3307.64003,1292
1495,1.056868832,1.11428493,7831.076559,2122
1496,0.499894676,0.531180265,4152.146511,4484
1497,0.644209719,0.749585216,322.0619645,1366
1498,0.826069884,0.914323762,621.9485071,221
1499,NA,NA,444.0638024,3474
1500,0.17205257,0.319217684,7124.509894,2595
1501,0.201884728,0.262871441,4367.341008,3977
1502,0.619162765,0.568644049,1034.304203,5286
1503,0.624333819,0.57097929,1767.323693,351
1504,0.346001712,0.324182224,4616.344354,5372
1505,1.022706258,1.087010516,505.9920502,5311
1506,0.88577387,0.972143373,30.2130954,1811
1507,0.765960397,0.777073262,294.1882412,583
1508,0.373889396,0.37969573,3198.176342,2991
1509,0.710713811,0.677007028,7342.09613,2337
1510,0.679437298,0.696742623,2195.757525,1324
1511,1.166485147,1.220590107,1324.585641,380
1512,0.703014261,0.828130978,1802.4271,5247
1513,0.32509572,0.354982143,3834.133284,4489
1514,0.236382496,0.214723739,6333.692543,2198
1515,0.57821552,0.662863118,756.1731841,3687
1516,0.041203949,0.104736001,6062.803392,1965
1517,0.1266183,0.15719662,25516.42811,795
1518,0.536610618,0.513388499,4456.199349,2855
1519,0.480013971,0.500719372,2081.20351,2775
1520,0.259515436,0.316389362,4322.854302,3746
1521,0.382157685,0.410090115,1941.817589,2986
1522,0.532151321,0.742493107,5949.363008,4848
1523,0.256927109,0.26852172,11205.07504,2048
1524,0.265196603,0.300671785,2545.235781,4604
1525,0.553297343,0.506740771,3695.922814,5283
1526,0.485567509,0.470902701,2622.403223,5323
1527,0.40816915,0.435054045,3196.362526,5149
1528,1.58296697,1.618617312,171.9868124,3320
1529,0.378790375,0.500652662,2822.106395,4147
1530,0.604644523,0.63526783,3686.205486,2160
1531,0.703597506,0.823217976,1099.334605,3804
1532,0.476759405,0.565181662,1498.983656,1942
1533,0.504918471,0.447143205,2971.694443,539
1534,0.152466108,0.219118271,4254.580662,5273
1535,0.629330286,0.679361217,662.8182861,4189
1536,0.253844477,0.208517866,12459.06772,705
1537,1.136465227,1.152796558,12334.45074,2183
1538,0.31689576,0.347983759,3762.813027,4378
1539,0.397046226,0.359036714,3371.474075,3426
1540,0.738273117,0.657017572,3749.288199,1172
1541,0.207836447,0.283818964,9465.576173,3916
1542,0.901805018,1.042543102,863.9753507,379
1543,0.548060204,0.550733873,11184.45751,858
1544,0.211675028,0.18763939,3759.228549,2254
1545,0.326303623,0.34962956,4793.700127,1674
1546,0.44561515,0.509324529,5450.909938,2641
1547,0.219363138,0.323852495,2767.847518,3271
1548,0.290907212,0.433183307,4184.620953,3978
1549,0.514626173,0.542968355,3823.036871,5118
1550,0.363277062,0.3899661,7368.944185,2930
1551,0.217320374,0.186385411,7143.667082,2829
1552,0.730219989,0.73806522,4453.621992,2328
1553,0.576740347,0.681959354,949.1688207,1518
1554,0.365419651,0.679547337,4952.856452,3057
1555,0.142117238,0.094478072,15466.79357,736
1556,0.928837591,0.764106242,92.33029405,2608
1557,0.330429601,0.364435757,4264.508627,5261
1558,0.326452833,0.376094608,5428.325798,2907
1559,0.532393884,0.620766246,3610.856758,599
1560,0.592828156,0.561670257,50.462002,588
1561,0.357850011,0.360107464,5140.076753,4906
1562,0.435111019,0.453277305,2151.612097,4496
1563,0.314273834,0.383724819,3617.81166,1768
1564,0.340041648,0.469461741,2972.033564,2628
1565,0.831185461,0.892437332,32507.698,2802
1566,0.307848568,0.321165117,2689.537412,4541
1567,0.548368975,0.539123091,3336.629763,1007
1568,0.136850251,0.307787064,6442.299883,2865
1569,0.37074664,0.460894482,1695.741233,5104
1570,0.162325869,0.376218623,4639.987233,1402
1571,0.592923044,0.623821643,2020.74592,4995
1572,0.703139687,0.607068683,1415.452209,181
1573,0.496989293,0.564209669,3147.257292,5059
1574,0.457593832,0.497991905,2764.024725,2959
1575,0.190591015,0.240699205,11180.76765,2047
1576,0.346230725,0.347649098,2778.595631,3437
1577,0.289131695,0.260633117,25832.47815,782
1578,0.533362325,0.520090151,894.6467888,4756
1579,0.605048828,0.610835676,4740.488015,363
1580,0.508530609,0.668462601,7485.319864,5004
1581,0.442407695,0.481024863,4082.808973,3583
1582,0.641653733,0.673235793,536.5931503,1250
1583,0.454747916,0.478161499,2137.695938,1355
1584,0.628844535,NA,6163.091743,1191
1585,0.889994192,0.656538118,1191.143071,2323
1586,0.668943379,0.735105288,5749.995053,2298
1587,0.858148821,0.844252032,7630.799408,2249
1588,0.699222557,0.632527371,11165.77213,989
1589,NA,NA,33.84765145,2495
1590,0.775831119,0.757141366,4953.936175,2397
1591,0.939914281,0.80172692,5903.187721,2894
1592,0.460816675,0.644836959,25.96876375,562
1593,0.775624739,0.825604135,72.67046747,1807
1594,0.461708106,0.587431478,1627.1796,1672
1595,0.25701262,0.338579434,6658.429135,4327
1596,0.406548688,0.458873671,1463.206089,1212
1597,0.497495573,0.516877067,3071.933169,410
1598,0.257164531,0.33055842,2834.990736,4892
1599,0.377434811,0.344160333,6306.092233,4073
1600,0.436527544,0.484786356,2339.09703,452
1601,0.077753753,0.163087943,217.4999763,612
1602,1.079545246,0.890145581,594.5485305,5431
1603,0.52536577,0.532632875,1330.94355,3346
1604,0.590225865,0.570255163,1507.852566,4574
1605,0.699754922,0.684808002,5179.449206,57
1606,0.779700328,0.804939954,301.7573739,3998
1607,0.299736928,0.363936555,12674.43091,2036
1608,NA,NA,21164.59663,5057
1609,0.533525957,0.446045151,4418.361697,5127
1610,0.894348685,0.968537329,740.6151949,90
1611,0.38975247,0.659120884,7923.297157,5349
1612,0.665236969,0.59793336,1987.476915,2331
1613,2.137971002,1.98324241,33.62951832,3766
1614,0.157668219,0.159141681,6128.875868,4420
1615,0.393966825,0.452908159,1568.954268,1904
1616,0.31566558,0.378836355,1731.582005,86
1617,0.586315621,0.657903301,1733.40138,1336
1618,0.162680453,0.252211401,4022.759536,5365
1619,0.359354294,0.164579713,4808.594083,3128
1620,1.552933868,1.511095951,233.0250096,498
1621,0.336862433,0.359694407,2006.326182,3275
1622,0.879665869,0.903053507,434.5456359,495
1623,0.543065511,0.577848281,1512.489942,3284
1624,0.263819731,0.337155547,4057.311587,3578
1625,0.231654977,0.31466219,13405.46752,2021
1626,0.825634496,0.822190845,5702.231567,1031
1627,0.747205644,0.822504222,2206.744161,4812
1628,0.513618385,0.558229002,1825.578008,2971
1629,0.439819976,0.522148763,3457.778351,1425
1630,0.613711631,0.584153448,1121.908008,1433
1631,1.829425374,NA,23.84614091,160
1632,0.626389085,0.628147169,233.1445526,1361
1633,0.907644178,0.813072312,9226.330269,2112
1634,0.170785625,0.301388676,4184.157818,4920
1635,0.339182953,0.297794782,4263.262202,1455
1636,0.423705414,0.39916567,6644.387655,5262
1637,0.354340546,0.391543125,6128.090878,4664
1638,0.483119481,0.52276246,3325.397046,1400
1639,0.285008964,0.237400675,4573.191387,5160
1640,0.80916108,0.724156972,974.53578,4307
1641,0.992474327,0.961172966,542.8318183,3453
1642,0.356932437,0.378549429,3426.206452,1242
1643,1.383025088,1.373389402,420.3332426,2892
1644,0.347890212,0.462295242,7498.14877,2135
1645,0.41786525,0.421700663,2515.580311,1265
1646,0.851453797,0.985247514,10090.81736,675
1647,1.189552747,NA,22.16537484,4739
1648,0.282362795,0.291490744,3376.890761,3829
1649,0.81997187,0.892507433,1181.696991,3743
1650,0.406864834,0.436744437,4343.384292,1214
1651,0.438287763,0.51191466,4174.276024,3459
1652,0.365791582,0.372204092,3332.565294,4967
1653,0.159987397,0.283429764,17996.01832,849
1654,0.25033436,0.314233547,7280.161891,4339
1655,0.83543473,0.847804073,264.4495971,3993
1656,0.44316017,0.577489877,2172.879348,535
1657,0.334479813,0.385634176,3274.841811,2223
1658,0.729480892,0.782152529,103.1673427,4163
1659,0.631509663,0.548724716,2477.191967,2955
1660,0.455085105,0.439507881,5771.200084,1207
1661,0.718894018,0.643277841,6141.140028,2428
1662,0.658530389,0.53496885,4076.150824,3509
1663,0.318624681,0.284473977,4304.508652,4131
1664,0.519589696,0.464930911,4293.377996,1020
1665,NA,NA,3880.161632,2614
1666,0.673483044,0.811638681,3554.761982,2415
1667,0.764975503,0.859774681,561.6619049,528
1668,0.575176772,0.623876009,1508.882534,563
1669,0.158217334,0.344053987,8559.358425,4932
1670,0.25913812,0.236188097,6389.583975,1680
1671,0.616108424,0.642644732,4135.69506,381
1672,0.529417042,0.516080454,3572.437272,3458
1673,0.621484877,0.669296347,7100.658941,990
1674,0.501591181,0.655974574,2160.175907,939
1675,0.142993197,0.29770212,10384.74086,3915
1676,0.223432363,0.190682793,7700.240633,4964
1677,0.283394106,0.279050363,2104.804782,2672
1678,NA,NA,20.61207382,3803
1679,0.678821568,0.630232984,55666.33433,690
1680,0.314638537,0.088703422,11813.10282,707
1681,0.088553032,0.136396124,13392.16397,4939
1682,NA,NA,305.3587041,1992
1683,0.602551574,0.629879862,1923.87553,412
1684,0.389211845,0.28813528,2145.349164,3343
1685,0.496910982,0.508907991,3894.211599,1778
1686,0.429442183,0.478146178,2090.990839,4103
1687,0.531781726,0.600477831,3498.904196,4621
1688,0.672372349,0.804327227,4562.321309,1123
1689,0.356138973,0.359350778,4466.832621,1622
1690,0.389871227,0.455170453,2965.434938,3026
1691,0.714504881,0.814691617,4352.988541,3225
1692,0.494291891,0.515966461,923.6627201,2626
1693,0.470862107,0.520900706,5413.437874,2839
1694,0.311680005,0.387085634,3165.141244,1922
1695,0.150957464,0.201097995,4866.844372,4040
1696,0.699302011,0.742317624,96.35621016,419
1697,0.759650392,0.643742341,2266.693191,3285
1698,1.021249201,0.966582676,4416.355173,4088
1699,0.610295403,0.838481859,1627.112643,3970
1700,0.469285734,0.515672451,5394.47954,3376
1701,0.362555206,0.372948683,2469.163753,2233
1702,0.549767537,0.436262065,10302.65781,2806
1703,0.441839406,0.509604116,2406.448809,3311
1704,0.518163003,0.499396386,13511.42919,2389
1705,0.273032409,0.352839659,3927.813163,1170
1706,0.631380497,0.55908858,12001.52747,2056
1707,0.471798159,0.503717483,5993.577409,2518
1708,0.358220588,0.393173472,3072.258475,416
1709,0.604057129,0.623886805,4530.015111,2013
1710,0.518198829,0.579302827,3488.753899,3390
1711,NA,NA,15440.96977,2431
1712,1.070553876,1.164259698,63.68294994,1911
1713,NA,NA,5300.876336,2916
1714,1.108707366,1.235192522,1883.806597,80
1715,0.589535261,0.632832403,32720.3551,2062
1716,0.363976975,0.402690418,4737.16229,3083
1717,0.253731917,0.265376607,3627.398359,2401
1718,0.444255461,0.475917889,4825.515843,5199
1719,0.455803707,0.530051083,2604.878602,1370
1720,0.394750031,0.387035566,2891.786696,3289
1721,0.921292181,0.880431371,2625.360987,4585
1722,0.011196578,0.003997412,8804.169276,2566
1723,0.775076654,0.866654379,29.88721959,1837
1724,0.688632178,0.636977775,279.4729463,4520
1725,1.033109841,1.08936238,188.5636814,451
1726,0.140124906,0.117816813,7078.612738,4949
1727,0.443663627,0.50799101,3172.522535,5358
1728,0.638131822,0.557322375,7197.917834,5338
1729,0.11237496,0.068808964,10055.37744,2284
1730,0.331785955,0.361956692,2421.61611,1960
1731,0.569894376,0.592032113,1108.767774,3464
1732,0.709908853,0.692968351,1915.082116,5009
1733,0.207092852,0.132941785,3319.897054,4070
1734,0.587471311,0.562192236,4239.2197,1108
1735,0.888426965,0.873820125,225.3073791,4338
1736,0.479928678,0.703552952,6387.475902,835
1737,NA,NA,662.5295156,4830
1738,0.36111281,0.469377699,3348.364246,4308
1739,0.42670673,0.407309157,8083.144672,1150
1740,0.994310907,1.066249355,422.6932248,418
1741,0.20583212,0.255640504,25996.13509,4999
1742,0.553941614,0.587709983,3935.845715,2272
1743,0.361609788,0.372797946,20503.83314,2008
1744,0.516594119,0.533973854,3395.74629,1684
1745,0.567742308,0.573006153,1927.588476,4233
1746,0.362259196,0.258446682,1659.520965,3644
1747,0.515859353,0.481325129,5928.250305,913
1748,1.349273458,1.347631314,622.0552955,3192
1749,0.36977507,0.457141363,3009.100734,4107
1750,0.168616321,0.255901049,16806.72269,2034
1751,0.34254782,0.358300479,15014.79106,2099
1752,0.212724083,0.313802859,9761.024986,2079
1753,0.209725047,0.220949816,7735.664211,4879
1754,0.528860711,0.335599226,2605.704756,4598
1755,1.019994734,0.992437186,41.5630554,129
1756,0.949081622,0.96654758,22.76646728,421
1757,0.266104225,0.309218534,3111.40924,4370
1758,2.347807958,2.347053217,48.77870684,4860
1759,0.451482082,0.446678046,5568.190536,2303
1760,0.449008142,0.542609161,3013.807003,2544
1761,0.415137188,0.534918224,2059.022716,1669
1762,0.16423613,0.22585768,3208.978166,359
1763,0.363054503,0.347142372,4484.739294,4097
1764,0.307578218,0.318644312,2943.943407,4669
1765,0.350373969,0.430790868,4040.194758,1022
1766,0.410229943,0.405028951,2810.380306,4019
1767,0.633139928,0.600877389,1120.650222,3772
1768,0.452716937,0.43992781,2828.897126,2994
1769,0.550792565,0.631198085,4635.07901,5241
1770,0.54610458,0.660451088,12801.58694,4303
1771,0.579940285,0.54296655,9563.733788,2368
1772,1.405353989,1.456638746,1932.767127,4248
1773,0.490188604,0.482550318,3965.763081,2818
1774,0.561675327,0.695095068,9185.537862,825
1775,0.241068919,0.387517639,11252.08106,2103
1776,1.211400572,1.312800008,1062.121217,2057
1777,0.672907399,0.58001906,706.0266218,5418
1778,0.432341737,0.508087124,5718.307381,3367
1779,0.704584131,0.724296034,914.7859715,2730
1780,0.258390105,0.333515361,5337.542886,2420
1781,0.499870778,0.353895752,2720.774669,3654
1782,0.60357407,0.64259824,7118.79247,2820
1783,0.428677212,0.440789948,3734.037912,5284
1784,0.448258839,0.518437807,20131.21381,766
1785,0.448578118,0.547140691,9091.378217,1178
1786,0.335779871,0.344796802,2612.147919,431
1787,0.752304203,0.870316408,2773.673432,5025
1788,0.388182382,0.517223444,4668.432414,1666
1789,0.830295571,0.774922691,855.4935176,1054
1790,0.540561267,0.575624735,1187.824796,3598
1791,0.153733406,0.175159008,4141.369686,4843
1792,0.437998487,0.352834413,1883.353361,3708
1793,0.248796054,0.308041824,2760.540245,1163
1794,0.379290192,0.44561878,6104.901608,3941
1795,0.85787943,0.919332911,1664.532107,55
1796,0.293667155,0.200439466,4831.108394,4552
1797,0.247156922,0.313479572,3294.601399,4632
1798,0.355377696,0.335317487,15246.89401,2038
1799,0.419490449,0.475261333,2877.054899,358
1800,0.768399155,1.228340624,3820.53994,2879
1801,0.199407622,0.207908259,3619.729201,4060
1802,1.23497793,1.228516347,263.7493991,1906
1803,0.490304031,0.670631324,6084.583478,5186
1804,0.277978901,0.32120615,5743.417053,2774
1805,0.394887903,0.409798348,8146.834715,2799
1806,0.479802748,0.406151214,5408.663133,1029
1807,0.425084848,0.524691155,5265.571843,2151
1808,0.314570637,0.329814111,4273.250896,2220
1809,0.370951275,0.426693189,7364.627356,2763
1810,0.441218208,0.301656107,9431.898956,3136
1811,0.480174222,0.554268841,3465.319175,4445
1812,0.443663495,0.178233543,1972.51872,3415
1813,0.232221083,0.29300858,2866.56903,553
1814,1.556019211,1.581839906,100.0200492,3726
1815,0.429837199,0.409319602,5667.124294,2883
1816,0.396411015,0.407980794,8813.412503,916
1817,0.946409969,0.982399016,82.10065218,621
1818,0.417549018,0.429257009,5049.055035,1573
1819,0.759494798,0.391899781,5775.680386,2765
1820,0.734840821,0.772024242,4386.73807,4032
1821,1.166136121,NA,848.726475,3503
1822,0.570947927,0.515749806,84.95560983,4821
1823,0.402610764,0.384032667,6662.883976,4415
1824,0.355828077,0.456319079,3190.299847,1227
1825,1.411048313,1.31878339,3270.703649,2216
1826,0.422165146,0.479385525,4368.271689,426
1827,0.846845856,NA,836.0404453,1555
1828,0.430017002,0.444188115,2635.474676,4650
1829,1.058318475,0.896214474,238.5600755,1388
1830,0.367899437,0.403381397,2891.9779,2543
1831,0.590798756,0.615719884,1037.376283,536
1832,0.402991606,0.445694562,3459.193723,4605
1833,0.718551033,0.894671574,68.03417732,4771
1834,0.524266634,0.553941874,1844.071755,1424
1835,0.569310716,0.661147429,3148.406597,2463
1836,0.353708903,0.278670149,2487.771832,16
